County Name,County Code,Health Topic Number,Health Topic,Indicator ID,Indicator Name,Date Year,Trend Data County Value,Three Year Average County Value
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,188.1,157.3
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,158.1,167.4
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,155.8,167.8
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,189.6,174.9
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,179.3,182.6
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,178.5,167.5
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,146.1,154.3
Seneca,45,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,137.8,144.8
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,175.1,177.0
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,174.3,177.7
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,183.4,171.1
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,155.5,163.3
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,151.1,158.0
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,167.0,165.6
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,177.6,167.7
Steuben,46,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,158.5,160.9
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,160.8,158.8
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,155.0,156.0
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,153.2,150.6
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,143.8,147.4
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,145.1,142.9
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,139.8,139.9
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,134.9,135.5
Suffolk,47,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,132.0,132.0
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,185.9,173.5
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,164.9,173.5
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,168.8,163.2
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,152.3,167.3
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,180.4,170.2
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,177.8,164.4
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,136.8,150.9
Sullivan,48,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,138.0,140.6
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,147.8,145.5
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,121.3,131.7
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,124.5,128.3
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,135.5,130.1
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,130.6,128.5
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,119.1,127.5
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,130.6,129.0
Tioga,49,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,137.2,128.9
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,167.0,164.7
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,172.7,155.6
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,130.5,149.6
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,148.0,143.9
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,153.3,149.7
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,147.9,144.1
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,132.3,134.0
Tompkins,50,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,122.3,125.2
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,154.4,161.9
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,150.2,154.3
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,158.8,155.9
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,158.5,161.3
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,165.7,160.4
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,156.7,154.1
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,141.0,147.8
Ulster,51,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,147.0,140.4
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,179.8,170.3
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,164.2,176.6
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,186.3,181.6
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,194.8,185.7
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,176.4,185.6
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,186.1,169.2
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,144.8,159.1
Warren,52,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,146.1,152.1
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,200.6,188.7
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,178.6,179.7
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,157.7,164.0
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,154.5,160.6
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,169.9,165.8
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,173.3,167.7
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,159.5,163.5
Washington,53,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,158.1,163.1
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,173.0,178.1
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,187.6,172.5
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,156.6,176.7
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,183.4,174.6
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,182.9,180.5
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,174.9,170.7
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,155.2,165.8
Wayne,54,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,168.3,160.3
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,132.8,138.3
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,137.6,133.8
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,131.0,131.6
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,124.6,126.0
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,121.8,119.0
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,111.0,115.0
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,112.5,112.9
Westchester,55,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,115.1,109.5
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,201.2,174.8
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,178.5,177.2
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,154.2,173.4
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,187.1,167.9
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,162.3,173.1
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,171.1,163.2
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,156.6,155.2
Wyoming,56,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,138.0,161.0
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,187.2,182.1
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,189.7,193.1
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,202.1,187.3
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,165.0,170.7
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,145.4,156.2
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,157.9,145.5
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,132.4,152.9
Yates,57,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,167.6,150.3
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,161.1,156.3
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,148.3,155.1
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,153.1,150.8
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,144.3,150.0
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,151.5,144.3
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,137.1,141.0
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,134.7,134.4
Bronx,58,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,131.6,129.0
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,150.6,151.5
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,148.5,147.2
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,139.4,143.1
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,134.0,135.2
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,131.1,133.6
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,135.5,130.0
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,123.4,125.1
Kings,59,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,116.8,116.3
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,135.4,137.5
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,137.2,135.6
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,129.8,135.2
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,129.2,127.6
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,123.0,122.4
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,115.2,116.5
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,111.5,111.5
New York,60,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,107.8,106.2
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,139.8,135.6
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,131.5,133.7
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,127.3,127.6
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,118.9,123.1
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,122.1,119.0
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,115.9,114.3
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,105.4,114.1
Queens,61,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,120.9,109.4
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2012,148.1,152.2
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2013,157.6,152.4
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2014,150.5,153.5
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2015,150.4,150.3
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2016,148.9,148.8
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2017,147.3,146.6
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2018,143.6,143.0
Richmond,62,1,Cancer Indicators,g2a,"Age-adjusted all cancer mortality rate per 100,000",2019,138.5,137.5
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2012,12.1,12.5
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2013,14.3,13.1
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2014,13.0,13.8
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,14.3,16.0
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2016,20.8,16.9
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2017,15.3,18.9
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2018,20.5,17.6
Albany,1,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,17.1,19.5
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2012,17.6,15.3
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2013,14.6,16.0
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2014,15.7,16.7
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,19.9,20.7
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2016,26.2,20.2
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2017,14.0,18.5
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2018,14.6,16.1
Broome,3,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,20.4,17.3
Cattaraugus,4,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2013,22.8,18.6
Cattaraugus,4,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,21.8,20.9
Cattaraugus,4,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2016,23.2,23.2
Cattaraugus,4,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2017,24.6,21.6
Cattaraugus,4,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,30.2,20.5
Cayuga,5,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2014,22.8,16.9
Cayuga,5,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,20.4,18.7
Cayuga,5,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,20.9,17.4
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2012,18.0,18.2
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2013,18.0,19.1
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2014,21.2,19.2
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,18.4,21.9
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2016,26.3,21.6
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2017,20.2,24.7
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2018,27.4,24.0
Chautauqua,6,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,25.3,23.9
Chemung,7,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2015,18.5,15.0
Chemung,7,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2017,20.0,16.9
Chemung,7,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2019,21.6,16.8
Clinton,9,1,Cancer Indicators,g3,"Oral cavity and pharynx cancer incidence rate per 100,000",2013,22.0,15.9
